OrderID,CustomerID,ProductID,OrderDate,OrderTime,Quantity,ProductPrice,TotalAmount,OrderStatus,PaymentMethod,ShippingMethod,ShippingDate,ProductCategory,CustomerRating,CancellationReason
ORD741919,CUS9509,PID7491,2024-10-30,12:13:13,1,202.09,202.09,Cancelled,,Next-Day,,Books,,Payment failed
ORD680761,CUS5940,PID3713,2023-12-20,05:14:27,4,27.74,110.96,Processing,PayPal,Next-Day,,Books,,
ORD723880,CUS6141,PID6299,2024-02-28,09:11:04,1,404.67,404.67,Delivered,Bank Transfer,Standard,2024-03-02,Books,1.7,
ORD394692,CUS1003,PID2505,2024-06-14,14:35:00,2,107.65,215.3,Shipped,Bank Transfer,Next-Day,2024-06-15,Sports,,
ORD790316,CUS3614,PID8994,2025-08-18,08:21:24,4,116.36,465.44,Returned,Bank Transfer,Express,,Electronics,,
ORD174440,CUS2282,PID7173,2023-08-31,00:48:16,1,207.18,207.18,Shipped,Credit Card,Next-Day,2023-09-03,Toys,,
ORD543076,CUS6994,PID8549,2024-08-02,05:26:36,5,162.16,810.8,Cancelled,,Standard,,Beauty,,Customer request
ORD734209,CUS4733,PID8846,2025-02-13,06:43:01,3,256.19,768.57,Cancelled,,Standard,,Books,,Payment failed
ORD517823,CUS6887,PID9141,2024-10-18,22:47:47,2,153.58,307.16,Cancelled,,Express,,Sports,,Fraud detected
ORD913621,CUS4672,PID5069,2024-08-26,10:39:55,1,66.2,66.2,Cancelled,,Next-Day,,Toys,,
ORD265750,CUS2863,PID1402,2024-05-13,14:13:57,3,125.25,375.75,Returned,credit card,Express,,Electronics,,
ORD785869,CUS5154,PID5537,2025-03-08,12:23:01,2,287.6,575.2,Shipped,Bank Transfer,Express,2025-03-09,Sports,,
ORD238049,CUS4900,PID2844,2025-04-21,22:17:24,1,281.67,281.67,Shipped,Debit Card,Standard,2025-04-24,Home & Kitchen,,
ORD436073,CUS8367,PID1496,2025-03-06,03:26:26,1,414.79,414.79,Delivered,credit card,Next-Day,2025-03-08,Toys,3.1,
ORD755037,CUS5029,PID1800,2025-02-18,06:49:32,2,467.08,934.16,Cancelled,,Next-Day,,Toys,,Customer request
ORD439780,CUS5224,PID5892,2025-08-10,17:42:36,3,16.54,49.62,Shipped,credit card,Express,2025-08-12,Sports,,
ORD347268,CUS1460,PID1421,2024-02-19,20:20:26,1,80.35,80.35,Processing,credit card,Express,,Electronics,,
ORD124974,CUS7411,PID1549,2025-08-14,16:27:49,1,455.49,455.49,Returned,Debit Card,Standard,,Home & Kitchen,,
ORD735496,CUS1593,PID8917,2024-11-09,05:20:43,3,488.15,1464.45,Processing,Gift Card,Standard,,Beauty,,
ORD558511,CUS4203,PID4507,2023-09-29,02:57:22,4,326.25,1305.0,Shipped,PayPal,Next-Day,2023-09-30,Beauty,,
ORD515743,CUS9123,PID7491,2024-04-22,17:52:45,3,202.09,606.27,Returned,PayPal,Next-Day,,Books,,
ORD637975,CUS9546,PID5730,2024-01-02,18:45:51,5,89.72,448.6,Delivered,Credit Card,Express,2024-01-03,Toys,2.5,
ORD768238,CUS8645,PID8087,2024-04-02,08:57:03,1,461.0,461.0,Processing,Debit Card,Next-Day,,Clothing,,
ORD530283,CUS6991,PID3506,2025-07-04,22:35:30,1,401.18,401.18,Delivered,Gift Card,Express,2025-07-05,Clothing,1.8,
ORD659100,CUS6971,PID3502,2025-03-13,12:45:59,4,481.83,1927.32,Processing,PayPal,Next-Day,,Toys,,
ORD817657,CUS5383,PID7539,2025-07-20,07:20:15,3,449.69,1349.07,Processing,Gift Card,Standard,,Electronics,,
ORD419446,CUS3523,PID5061,2024-10-31,18:38:48,3,287.02,861.06,Processing,Gift Card,Standard,,Toys,,
ORD373817,CUS8279,PID8577,2025-05-04,21:32:01,2,460.82,921.64,Returned,PayPal,Next-Day,,Electronics,,
ORD466202,CUS9178,PID6956,2023-12-23,06:33:37,5,222.02,1110.1,Shipped,credit card,Standard,2023-12-25,Beauty,,
ORD519015,CUS6601,PID2035,2024-11-17,13:52:17,4,277.26,1109.04,Delivered,PayPal,Next-Day,2024-11-18,Sports,4.1,
ORD415652,CUS6843,PID9141,2025-07-08,19:10:32,4,153.58,614.32,Cancelled,,Next-Day,,Sports,,
ORD688414,CUS4253,PID8622,2025-02-06,22:26:52,1,405.92,405.92,Cancelled,,Express,,Electronics,,Payment failed
ORD578415,CUS4743,PID7381,2025-05-03,09:35:26,5,293.95,1469.75,Delivered,Debit Card,Standard,2025-05-05,Clothing,1.6,
ORD690091,CUS1781,PID8917,2024-12-21,19:29:03,2,488.15,976.3,Returned,Bank Transfer,Next-Day,,Beauty,,
ORD479332,CUS4567,PID1076,2024-10-31,15:31:33,1,461.5,461.5,Returned,Debit Card,Standard,,Beauty,,
ORD553412,CUS9961,PID4772,2025-04-11,23:45:08,3,363.03,1089.09,Processing,Gift Card,Express,,Electronics,,
ORD143484,CUS2071,PID5225,2024-04-15,04:33:04,5,465.14,2325.7,Shipped,Bank Transfer,Express,2024-04-16,Sports,,
ORD810588,CUS6361,PID4449,2024-06-23,17:48:02,5,64.75,323.75,Processing,Bank Transfer,Next-Day,,Beauty,,
ORD204665,CUS6038,PID8461,2024-02-22,11:11:48,1,474.87,474.87,Processing,credit card,Express,,Electronics,,
ORD174690,CUS3566,PID3275,2024-02-08,12:28:00,2,409.36,818.72,Cancelled,,Express,,Books,,Payment failed
ORD934978,CUS9290,PID8281,2023-12-25,13:37:17,5,435.53,2177.65,Delivered,Debit Card,Next-Day,2023-12-27,Home & Kitchen,2.4,
ORD541682,CUS7261,PID2872,2024-04-29,03:17:42,2,307.65,615.3,Cancelled,,Standard,,Sports,,Out of stock
ORD988810,CUS6170,PID7244,2024-06-06,17:07:55,2,331.22,662.44,Cancelled,,Standard,,Books,,Out of stock
ORD385133,CUS7084,PID3433,2024-10-27,06:19:29,2,422.99,845.98,Delivered,Bank Transfer,Express,2024-10-29,Electronics,3.2,
ORD807646,CUS3870,PID9775,2025-01-06,23:25:55,3,239.64,718.92,Returned,Credit Card,Standard,,Home & Kitchen,,
ORD634422,CUS4626,PID1384,2024-09-10,11:41:56,2,463.22,926.44,Processing,Debit Card,Express,,Home & Kitchen,,
ORD956725,CUS3049,PID6605,2023-11-05,05:14:11,2,172.6,345.2,Cancelled,,Next-Day,,Electronics,,Fraud detected
ORD596588,CUS6062,PID9854,2024-04-24,00:40:28,4,154.68,618.72,Delivered,Bank Transfer,Next-Day,2024-04-26,Electronics,3.2,
ORD974045,CUS2150,PID1154,2025-07-03,16:57:53,1,403.31,403.31,Processing,credit card,Express,,Books,,
ORD168537,CUS1653,PID8677,2024-06-04,12:37:13,2,269.79,539.58,Cancelled,,Standard,,Toys,,Payment failed
ORD883924,CUS1050,PID6431,2024-12-08,12:07:42,5,306.8,1534.0,Shipped,paypal,Next-Day,2024-12-11,Books,,
ORD489721,CUS5123,PID7539,2025-01-13,18:03:30,2,449.69,899.38,Processing,Gift Card,Express,,Electronics,,
ORD678181,CUS9567,PID1633,2025-08-01,02:46:15,3,144.16,432.48,Delivered,Credit Card,Next-Day,2025-08-03,Home & Kitchen,3.5,
ORD565011,CUS3081,PID9138,2025-05-30,22:29:12,4,69.43,277.72,Returned,Gift Card,Standard,,Clothing,,
ORD965495,CUS1492,PID4836,2024-06-12,15:41:43,1,241.4,241.4,Cancelled,,Express,,Books,,Out of stock
ORD413424,CUS9703,PID4043,2024-08-06,22:16:20,1,434.66,434.66,Returned,PayPal,Express,,Clothing,,
ORD593795,CUS5343,PID8571,2025-03-29,08:01:02,3,22.2,66.6,Shipped,PayPal,Next-Day,2025-03-30,Home & Kitchen,,
ORD333137,CUS9243,PID9351,2024-01-19,00:17:52,4,333.35,1333.4,Cancelled,,Express,,Books,,Payment failed
ORD350787,CUS7652,PID2394,2023-11-09,13:42:09,3,484.61,1453.83,Processing,Credit Card,Standard,,Clothing,,
ORD584341,CUS5477,PID1065,2024-12-14,16:56:56,1,403.35,403.35,Processing,Gift Card,Standard,,Home & Kitchen,,
ORD536903,CUS4740,PID2367,2025-06-14,13:12:21,2,332.63,665.26,Shipped,Gift Card,Express,2025-06-16,Home & Kitchen,,
ORD655858,CUS3500,PID2784,2023-12-19,15:35:10,4,326.49,1305.96,Returned,Debit Card,Standard,,Electronics,,
ORD933222,CUS4490,PID1549,2023-10-04,17:24:04,1,455.49,455.49,Shipped,Bank Transfer,Next-Day,2023-10-06,Home & Kitchen,,
ORD315145,CUS7743,PID6613,2024-10-14,21:41:06,1,238.24,238.24,Returned,Debit Card,Next-Day,,Beauty,,
ORD689445,CUS4525,PID1384,2024-06-09,10:13:19,2,463.22,926.44,Returned,Gift Card,Next-Day,,Home & Kitchen,,
ORD226133,CUS6142,PID7539,2025-06-10,13:46:52,2,449.69,899.38,Delivered,PayPal,Express,2025-06-13,Electronics,3.3,
ORD413983,CUS9400,PID8577,2025-04-20,07:53:06,5,460.82,2304.1,Delivered,Gift Card,Express,2025-04-21,Electronics,3.8,
ORD225809,CUS5473,PID1800,2024-01-22,10:49:40,2,467.08,934.16,Delivered,PayPal,Next-Day,2024-01-24,Toys,4.6,
ORD624436,CUS8466,PID4030,2024-11-14,07:24:48,3,219.18,657.54,Delivered,PayPal,Next-Day,2024-11-17,Beauty,4.4,
ORD724811,CUS9859,PID5792,2024-08-28,14:40:51,5,485.88,2429.4,Delivered,PayPal,Standard,2024-08-31,Clothing,3.1,
ORD303404,CUS3677,PID7114,2023-08-27,08:27:32,3,415.46,1246.38,Cancelled,,Express,,Beauty,,Fraud detected
ORD382951,CUS5387,PID7640,2024-12-03,20:43:03,2,138.5,277.0,Returned,Debit Card,Express,,Electronics,,
ORD126577,CUS4222,PID6415,2024-07-21,17:41:46,3,162.47,487.41,Shipped,Bank Transfer,Next-Day,2024-07-22,Electronics,,
ORD110092,CUS3336,PID1735,2025-04-23,12:52:56,4,228.19,912.76,Processing,credit card,Standard,,Books,,
ORD409180,CUS6661,PID9072,2025-05-07,06:27:41,1,437.99,437.99,Processing,Bank Transfer,Next-Day,,Beauty,,
ORD616717,CUS6208,PID6283,2025-03-05,23:36:12,5,490.13,2450.65,Delivered,credit card,Standard,2025-03-07,Electronics,4.9,
ORD233841,CUS9067,PID2905,2024-07-29,02:31:53,2,219.88,439.76,Cancelled,,Next-Day,,Home & Kitchen,,Out of stock
ORD542949,CUS1053,PID7491,2023-11-25,05:55:46,4,202.09,808.36,Delivered,Bank Transfer,Express,2023-11-26,Books,4.1,
ORD689100,CUS9769,PID8694,2024-12-15,22:53:09,3,378.17,1134.51,Delivered,Bank Transfer,Standard,2024-12-16,Sports,2.4,
ORD505386,CUS8636,PID8571,2025-06-06,02:44:11,4,22.2,88.8,Delivered,Credit Card,Next-Day,2025-06-09,Home & Kitchen,3.8,
ORD710073,CUS6794,PID6557,2024-12-08,19:50:10,5,198.9,994.5,Processing,Gift Card,Standard,,Books,,
ORD482839,CUS2059,PID3502,2024-05-17,12:30:51,1,481.83,481.83,Processing,PayPal,Next-Day,,Toys,,
ORD440217,CUS5906,PID5892,2024-05-16,10:49:57,5,16.54,82.7,Returned,credit card,Express,,Sports,,
ORD279529,CUS1807,PID3691,2023-12-27,11:36:51,3,296.79,890.37,Shipped,PayPal,Next-Day,2023-12-29,Books,,
ORD881295,CUS9139,PID9107,2025-05-17,17:29:00,2,333.04,666.08,Shipped,paypal,Express,2025-05-19,Beauty,,
ORD194351,CUS4479,PID4169,2023-08-21,01:36:11,1,32.51,32.51,Shipped,paypal,Next-Day,2023-08-23,Clothing,,
ORD371355,CUS9088,PID7542,2024-02-06,13:26:37,1,471.86,471.86,Delivered,credit card,Next-Day,2024-02-08,Toys,4.9,
ORD295692,CUS6006,PID6737,2024-05-07,23:16:31,2,220.79,441.58,Delivered,credit card,Standard,2024-05-09,Books,1.8,
ORD840751,CUS9293,PID5069,2023-09-01,05:38:16,5,66.2,331.0,Shipped,paypal,Express,2023-09-02,Toys,,
ORD415835,CUS1016,PID6299,2025-04-16,16:18:12,2,404.67,809.34,Shipped,paypal,Next-Day,2025-04-18,Books,,
ORD300032,CUS6061,PID5970,2024-08-07,21:52:29,1,11.83,11.83,Processing,credit card,Next-Day,,Clothing,,
ORD189368,CUS2961,PID8677,2023-12-18,04:07:09,5,269.79,1348.95,Cancelled,,Express,,Toys,,Customer request
ORD797394,CUS1117,PID3747,2024-07-01,21:11:53,5,406.93,2034.65,Delivered,Bank Transfer,Next-Day,2024-07-02,Clothing,3.0,
ORD847614,CUS5367,PID9775,2025-04-11,01:24:48,5,239.64,1198.2,Returned,Gift Card,Next-Day,,Home & Kitchen,,
ORD510938,CUS8150,PID2367,2024-02-17,18:04:13,3,332.63,997.89,Cancelled,,Next-Day,,Home & Kitchen,,Fraud detected
ORD144218,CUS7221,PID2035,2024-01-10,17:31:05,5,277.26,1386.3,Shipped,PayPal,Next-Day,2024-01-11,Sports,,
ORD147403,CUS8407,PID8549,2024-09-07,10:44:34,5,162.16,810.8,Cancelled,,Standard,,Beauty,,Customer request
ORD120607,CUS2125,PID5892,2023-12-02,10:18:08,2,16.54,33.08,Cancelled,,Next-Day,,Sports,,Out of stock
ORD959763,CUS3916,PID3291,2024-05-30,07:36:37,1,467.2,467.2,Shipped,Bank Transfer,Next-Day,2024-06-02,Electronics,,
ORD902021,CUS5611,PID9806,2024-05-11,16:43:57,1,167.16,167.16,Shipped,credit card,Express,2024-05-13,Sports,,
ORD398815,CUS6618,PID8573,2025-04-21,15:24:27,2,298.31,596.62,Returned,Bank Transfer,Express,,Home & Kitchen,,
ORD285044,CUS2184,PID5069,2023-12-23,15:00:43,2,66.2,132.4,Shipped,PayPal,Standard,2023-12-24,Toys,,
ORD677885,CUS2088,PID1735,2025-03-30,20:57:35,4,228.19,912.76,Processing,Credit Card,Standard,,Books,,
ORD399279,CUS7546,PID1487,2024-08-22,09:23:02,3,310.58,931.74,Shipped,Debit Card,Express,2024-08-24,Toys,,
ORD993800,CUS1030,PID8276,2025-02-09,21:38:07,5,97.28,486.4,Shipped,Debit Card,Express,2025-02-12,Clothing,,
ORD563966,CUS4401,PID3713,2024-04-24,05:06:31,2,27.74,55.48,Processing,paypal,Next-Day,,Books,,
ORD843042,CUS2320,PID4341,2024-08-09,19:54:32,1,231.56,231.56,Shipped,Debit Card,Standard,2024-08-10,Toys,,
ORD373775,CUS3401,PID8087,2025-04-15,09:56:42,3,461.0,1383.0,Cancelled,,Next-Day,,Clothing,,Customer request
ORD534716,CUS9211,PID8776,2025-03-20,18:25:04,4,96.31,385.24,Cancelled,,Standard,,Toys,,Payment failed
ORD381307,CUS6919,PID5868,2024-10-14,06:58:43,5,371.02,1855.1,Shipped,paypal,Express,2024-10-17,Home & Kitchen,,
ORD401577,CUS8537,PID9965,2025-01-17,05:34:25,1,215.83,215.83,Delivered,paypal,Express,2025-01-18,Home & Kitchen,3.9,
ORD875369,CUS2490,PID7163,2024-08-12,20:50:07,4,183.14,732.56,Processing,PayPal,Next-Day,,Toys,,
ORD697640,CUS7042,PID7825,2023-10-29,21:30:31,3,84.86,254.58,Returned,Bank Transfer,Next-Day,,Beauty,,
ORD512782,CUS6995,PID6415,2023-10-22,08:25:03,3,162.47,487.41,Returned,Gift Card,Next-Day,,Electronics,,
ORD807710,CUS7961,PID9141,2024-11-09,01:44:06,3,153.58,460.74,Returned,Credit Card,Standard,,Sports,,
ORD563680,CUS3700,PID5328,2024-08-17,07:01:35,4,223.17,892.68,Delivered,PayPal,Express,2024-08-19,Clothing,1.0,
ORD877794,CUS3549,PID9943,2024-11-04,18:31:43,2,168.88,337.76,Shipped,Credit Card,Express,2024-11-05,Sports,,
ORD379700,CUS9734,PID2420,2025-07-17,09:47:34,3,310.82,932.46,Processing,Bank Transfer,Next-Day,,Sports,,
ORD162014,CUS6071,PID7441,2025-01-17,07:50:29,1,402.62,402.62,Delivered,paypal,Next-Day,2025-01-18,Sports,4.0,
ORD595038,CUS2575,PID8056,2025-04-19,17:30:02,5,209.86,1049.3,Cancelled,,Next-Day,,Beauty,,Customer request
ORD678876,CUS9046,PID4449,2024-04-07,17:49:08,5,64.75,323.75,Returned,Bank Transfer,Express,,Beauty,,
ORD674528,CUS6936,PID5868,2024-12-17,13:49:10,2,371.02,742.04,Processing,Debit Card,Next-Day,,Home & Kitchen,,
ORD130794,CUS6511,PID1520,2023-10-05,06:23:19,3,342.34,1027.02,Returned,Bank Transfer,Standard,,Home & Kitchen,,
ORD347378,CUS5328,PID3275,2024-12-19,18:32:58,2,409.36,818.72,Shipped,credit card,Express,2024-12-22,Books,,
ORD234783,CUS2010,PID4679,2025-02-12,03:54:56,4,162.33,649.32,Processing,Credit Card,Standard,,Electronics,,
ORD865037,CUS4834,PID4169,2023-10-10,20:19:57,3,32.51,97.53,Cancelled,,Standard,,Clothing,,Customer request
ORD624633,CUS4292,PID6283,2024-11-12,23:57:31,2,490.13,980.26,Cancelled,,Next-Day,,Electronics,,Payment failed
ORD445122,CUS7674,PID3074,2023-09-15,04:50:53,5,431.98,2159.9,Returned,Credit Card,Next-Day,,Books,,
ORD281292,CUS3265,PID5638,2024-12-18,14:55:19,5,249.8,1249.0,Returned,Gift Card,Express,,Beauty,,
ORD212443,CUS3117,PID5808,2024-07-14,04:49:19,1,375.23,375.23,Processing,Bank Transfer,Express,,Toys,,
ORD571938,CUS1427,PID9806,2024-08-05,10:44:40,2,167.16,334.32,Delivered,paypal,Next-Day,2024-08-06,Sports,3.2,
ORD537147,CUS6757,PID5069,2025-04-08,04:38:34,4,66.2,264.8,Processing,Credit Card,Standard,,Toys,,
ORD319256,CUS2845,PID6431,2025-03-03,20:44:46,3,306.8,920.4,Shipped,Credit Card,Next-Day,2025-03-05,Books,,
ORD322227,CUS4251,PID4978,2023-09-21,23:15:48,1,374.45,374.45,Processing,Gift Card,Express,,Home & Kitchen,,
ORD912266,CUS6528,PID8994,2024-12-16,20:22:39,2,116.36,232.72,Delivered,paypal,Next-Day,2024-12-17,Electronics,3.6,
ORD759211,CUS9645,PID3691,2024-11-23,00:41:47,5,296.79,1483.95,Shipped,Gift Card,Standard,2024-11-26,Books,,
ORD466661,CUS5884,PID4978,2024-11-16,12:08:22,4,374.45,1497.8,Delivered,PayPal,Next-Day,2024-11-18,Home & Kitchen,3.1,
ORD830833,CUS4428,PID4144,2024-05-18,01:54:05,4,165.02,660.08,Shipped,Credit Card,Express,2024-05-19,Home & Kitchen,,
ORD962002,CUS4717,PID1633,2025-05-15,17:56:48,3,144.16,432.48,Processing,Credit Card,Next-Day,,Home & Kitchen,,
ORD138350,CUS5294,PID2505,2025-02-13,13:17:42,3,107.65,322.95,Shipped,credit card,Standard,2025-02-16,Sports,,
ORD775698,CUS6342,PID5970,2023-11-19,12:37:25,1,11.83,11.83,Delivered,credit card,Next-Day,2023-11-20,Clothing,3.5,
ORD600285,CUS7586,PID8281,2024-04-05,18:16:42,5,435.53,2177.65,Shipped,PayPal,Standard,2024-04-08,Home & Kitchen,,
ORD857155,CUS1988,PID5124,2025-02-25,08:47:11,4,48.96,195.84,Shipped,Bank Transfer,Next-Day,2025-02-28,Clothing,,
ORD192614,CUS7034,PID7270,2025-03-10,21:26:01,4,147.08,588.32,Shipped,Debit Card,Express,2025-03-11,Books,,
ORD331677,CUS9066,PID5808,2025-04-03,02:25:09,1,375.23,375.23,Cancelled,,Next-Day,,Toys,,Customer request
ORD351995,CUS9652,PID5124,2024-07-22,10:27:12,5,48.96,244.8,Shipped,Gift Card,Next-Day,2024-07-25,Clothing,,
ORD875017,CUS4522,PID6283,2023-10-28,13:19:11,2,490.13,980.26,Cancelled,,Standard,,Electronics,,
ORD655967,CUS8447,PID4836,2023-12-10,13:50:18,2,241.4,482.8,Returned,Bank Transfer,Next-Day,,Books,,
ORD668537,CUS2175,PID2679,2025-05-31,02:37:05,2,144.46,288.92,Returned,Debit Card,Next-Day,,Sports,,
ORD472717,CUS6775,PID6364,2025-03-26,01:03:45,3,459.8,1379.4,Cancelled,,Express,,Clothing,,Payment failed
ORD411422,CUS8077,PID4679,2023-09-07,15:20:47,5,162.33,811.65,Shipped,Gift Card,Standard,2023-09-10,Electronics,,
ORD480776,CUS7907,PID7802,2024-02-22,03:45:37,1,185.46,185.46,Shipped,credit card,Next-Day,2024-02-23,Electronics,,
ORD682837,CUS9618,PID5800,2025-01-19,21:52:29,3,84.51,253.53,Processing,credit card,Standard,,Electronics,,
ORD300312,CUS5365,PID9204,2025-06-01,11:01:22,2,78.54,157.08,Shipped,credit card,Next-Day,2025-06-03,Electronics,,
ORD682881,CUS1387,PID8846,2024-04-29,04:07:20,2,256.19,512.38,Processing,Debit Card,Express,,Books,,
ORD528137,CUS7262,PID3291,2023-10-02,07:33:35,4,467.2,1868.8,Shipped,Credit Card,Standard,2023-10-04,Electronics,,
ORD523398,CUS6845,PID8694,2024-05-09,08:06:46,3,378.17,1134.51,Returned,Debit Card,Next-Day,,Sports,,
ORD972468,CUS7258,PID1421,2025-02-24,06:05:32,4,80.35,321.4,Delivered,Gift Card,Express,2025-02-27,Electronics,1.3,
ORD501636,CUS9711,PID7542,2025-06-07,23:18:47,1,471.86,471.86,Processing,credit card,Next-Day,,Toys,,
ORD415951,CUS6937,PID7114,2024-08-25,15:53:16,2,415.46,830.92,Cancelled,,Standard,,Beauty,,Payment failed
ORD666732,CUS5134,PID4794,2023-10-28,04:39:30,2,234.07,468.14,Returned,Gift Card,Standard,,Toys,,
ORD849609,CUS8091,PID5020,2025-02-02,08:59:12,3,168.82,506.46,Returned,Gift Card,Standard,,Sports,,
ORD624505,CUS9955,PID3086,2024-09-23,07:30:44,1,97.04,97.04,Delivered,Debit Card,Next-Day,2024-09-25,Home & Kitchen,2.6,
ORD701409,CUS5290,PID3927,2024-09-10,07:14:48,4,455.65,1822.6,Returned,Debit Card,Express,,Sports,,
ORD749943,CUS4417,PID3060,2025-02-11,15:47:52,5,465.4,2327.0,Shipped,Credit Card,Next-Day,2025-02-13,Sports,,
ORD838359,CUS8832,PID7441,2025-07-21,05:56:22,2,402.62,805.24,Cancelled,,Standard,,Sports,,Fraud detected
ORD607004,CUS6346,PID2394,2024-06-23,16:14:57,2,484.61,969.22,Processing,PayPal,Standard,,Clothing,,
ORD625607,CUS3251,PID1637,2024-03-13,22:15:22,2,217.65,435.3,Cancelled,,Express,,Sports,,Payment failed
ORD320506,CUS6648,PID4341,2025-07-24,07:44:26,2,231.56,463.12,Cancelled,,Express,,Toys,,Customer request
ORD450050,CUS8908,PID4341,2025-05-13,05:40:44,4,231.56,926.24,Cancelled,,Standard,,Toys,,Out of stock
ORD633808,CUS4555,PID7173,2024-01-18,15:59:43,4,207.18,828.72,Processing,Gift Card,Express,,Toys,,
ORD869955,CUS9531,PID2675,2024-06-24,03:41:10,4,60.39,241.56,Returned,credit card,Express,,Home & Kitchen,,
ORD878333,CUS2609,PID4978,2023-12-27,09:45:27,4,374.45,1497.8,Cancelled,,Next-Day,,Home & Kitchen,,
ORD503812,CUS5078,PID6472,2025-02-01,00:37:14,1,248.64,248.64,Cancelled,,Next-Day,,Toys,,Payment failed
ORD235450,CUS1583,PID5124,2024-10-18,04:50:56,5,48.96,244.8,Returned,paypal,Standard,,Clothing,,
ORD439294,CUS3821,PID4449,2025-06-25,03:42:28,5,64.75,323.75,Shipped,credit card,Standard,2025-06-28,Beauty,,
ORD213858,CUS2903,PID4872,2024-01-27,08:59:12,1,363.76,363.76,Cancelled,,Express,,Electronics,,Fraud detected
ORD870420,CUS3913,PID7163,2025-06-19,00:17:19,5,183.14,915.7,Cancelled,,Next-Day,,Toys,,Payment failed
ORD905897,CUS9190,PID5638,2023-09-10,08:49:40,5,249.8,1249.0,Delivered,paypal,Next-Day,2023-09-13,Beauty,2.5,
ORD902409,CUS5309,PID8360,2024-05-19,13:30:47,5,407.17,2035.85,Returned,paypal,Express,,Electronics,,
ORD833497,CUS9382,PID5537,2024-03-02,10:59:45,5,287.6,1438.0,Cancelled,,Standard,,Sports,,Payment failed
ORD231633,CUS1299,PID1637,2025-01-18,02:18:32,5,217.65,1088.25,Processing,paypal,Express,,Sports,,
ORD145634,CUS9538,PID8005,2023-12-11,12:11:45,3,418.44,1255.32,Delivered,Gift Card,Next-Day,2023-12-13,Clothing,1.6,
ORD424876,CUS5627,PID2852,2024-11-19,23:27:20,5,176.54,882.7,Returned,PayPal,Next-Day,,Books,,
ORD465623,CUS3328,PID5171,2024-03-31,02:54:16,5,298.29,1491.45,Cancelled,,Express,,Electronics,,
ORD981395,CUS1523,PID8414,2024-09-04,11:36:52,4,454.3,1817.2,Cancelled,,Next-Day,,Toys,,Customer request
ORD926691,CUS5046,PID5441,2024-10-06,17:22:10,5,412.17,2060.85,Shipped,PayPal,Next-Day,2024-10-07,Toys,,
ORD562603,CUS4743,PID1992,2023-09-27,07:00:15,3,184.59,553.77,Shipped,Gift Card,Express,2023-09-29,Sports,,
ORD242846,CUS7639,PID2420,2024-01-22,16:43:32,1,310.82,310.82,Returned,PayPal,Express,,Sports,,
ORD258070,CUS9352,PID5441,2025-03-27,03:08:10,2,412.17,824.34,Processing,Credit Card,Express,,Toys,,
ORD955875,CUS3834,PID8850,2024-05-02,21:15:57,1,131.2,131.2,Processing,credit card,Next-Day,,Toys,,
ORD746058,CUS3893,PID8879,2024-01-21,15:41:16,3,442.55,1327.65,Processing,credit card,Standard,,Electronics,,
ORD352762,CUS4059,PID2420,2024-08-10,22:39:24,1,310.82,310.82,Delivered,paypal,Next-Day,2024-08-12,Sports,3.7,
ORD206004,CUS5093,PID9806,2025-07-19,22:12:24,2,167.16,334.32,Shipped,Debit Card,Express,2025-07-20,Sports,,
ORD489545,CUS2843,PID9854,2024-09-24,21:12:15,2,154.68,309.36,Shipped,Debit Card,Express,2024-09-26,Electronics,,
ORD507868,CUS8243,PID6384,2024-11-05,09:34:03,2,270.72,541.44,Processing,credit card,Express,,Toys,,
ORD641284,CUS4393,PID9371,2024-05-05,12:46:05,2,59.25,118.5,Shipped,PayPal,Standard,2024-05-07,Books,,
ORD249080,CUS5198,PID6131,2023-10-20,08:29:45,1,459.11,459.11,Processing,Credit Card,Next-Day,,Toys,,
ORD655405,CUS6235,PID4043,2024-02-26,15:28:00,5,434.66,2173.3,Cancelled,,Next-Day,,Clothing,,Payment failed
ORD677179,CUS5354,PID3433,2024-11-17,09:21:29,1,422.99,422.99,Processing,credit card,Next-Day,,Electronics,,
ORD503216,CUS9395,PID9965,2024-01-01,14:16:34,3,215.83,647.49,Delivered,Gift Card,Standard,2024-01-02,Home & Kitchen,3.7,
ORD712770,CUS8515,PID9696,2024-02-20,19:33:25,5,96.72,483.6,Delivered,Bank Transfer,Next-Day,2024-02-22,Toys,4.9,
ORD853241,CUS4370,PID9138,2025-04-27,23:48:15,5,69.43,347.15,Delivered,Bank Transfer,Express,2025-04-28,Clothing,3.6,
ORD778834,CUS4093,PID9351,2024-06-20,10:19:02,4,333.35,1333.4,Shipped,credit card,Standard,2024-06-21,Books,,
ORD787690,CUS5527,PID5061,2024-05-18,18:49:40,3,287.02,861.06,Processing,Gift Card,Next-Day,,Toys,,
ORD924642,CUS8204,PID5124,2024-01-12,20:56:03,1,48.96,48.96,Processing,paypal,Standard,,Clothing,,
ORD797697,CUS7198,PID7802,2024-10-02,06:29:46,1,185.46,185.46,Cancelled,,Next-Day,,Electronics,,Fraud detected
ORD347820,CUS7950,PID3502,2024-01-19,14:44:36,2,481.83,963.66,Cancelled,,Express,,Toys,,
ORD219465,CUS1542,PID5653,2023-10-21,20:45:10,2,169.74,339.48,Processing,Bank Transfer,Express,,Toys,,
ORD198751,CUS1917,PID1487,2024-03-11,06:42:42,3,310.58,931.74,Processing,Credit Card,Express,,Toys,,
